role_id	gateway_id	char_level	pet_sheet	pet_sheet_name	pet_level	pet_savvy	pet_grow	pet_skill_num	pet_equip_level_plus
10183276	146098	99	040005048.pet	变异-巧虎	97	0	15700	6	6
10183276	146098	99	040003015.pet	变异-灵貂小宝·�	1	0	19300	5	6
10183276	146098	99	040002015.pet	宝宝-灵貂小宝·�	1	0	14700	4	6
10183276	146098	99	040002015.pet	宝宝-灵貂小宝·�	1	0	15100	2	6
10183278	146098	99	040005011.pet	新手-灵貂小宝	64	0	14200	3	6
10183278	146098	99	040002015.pet	宝宝-灵貂小宝·�	1	0	16800	4	6
10183278	146098	99	040005048.pet	变异-巧虎	97	0	16800	4	6
10183278	146098	99	040003015.pet	变异-灵貂小宝·�	1	0	15800	4	6
10183278	146098	99	040003015.pet	变异-灵貂小宝·�	1	0	17000	2	6
10183279	146098	99	040005011.pet	新手-灵貂小宝	64	0	15100	3	6
10183279	146098	99	040002015.pet	宝宝-灵貂小宝·�	1	0	14300	4	6
10183279	146098	99	040005048.pet	变异-巧虎	97	0	18700	3	6
10183279	146098	99	040003015.pet	变异-灵貂小宝·�	1	0	16500	4	6
10183279	146098	99	040002015.pet	宝宝-灵貂小宝·�	1	0	15200	4	6
10183281	146098	99	040005011.pet	新手-灵貂小宝	62	0	17000	3	6
10183281	146098	99	040005048.pet	变异-巧虎	97	0	16400	4	6
10183281	146098	99	040002015.pet	宝宝-灵貂小宝·�	1	0	15800	4	6
10183281	146098	99	040003015.pet	变异-灵貂小宝·�	1	0	16300	4	6
10183283	146098	99	040005011.pet	新手-灵貂小宝	65	0	14900	3	6
10183283	146098	99	040005048.pet	变异-巧虎	97	0	16200	4	6
10183283	146098	99	040003015.pet	变异-灵貂小宝·�	1	0	16200	4	6
10183283	146098	99	040002015.pet	宝宝-灵貂小宝·�	1	0	13400	3	6
10183283	146098	99	040002015.pet	宝宝-灵貂小宝·�	1	0	16400	4	6
10183284	146098	99	040005011.pet	新手-灵貂小宝	65	0	15700	3	6
10183284	146098	99	040005048.pet	变异-巧虎	97	0	16700	4	6
10183285	146098	99	040005011.pet	新手-灵貂小宝	65	0	15500	3	6
10183285	146098	99	040005048.pet	变异-巧虎	97	0	16400	3	6
10183286	146098	99	040005011.pet	新手-灵貂小宝	64	0	15200	3	6
10183286	146098	99	040002015.pet	宝宝-灵貂小宝·�	1	0	15200	4	6
10183286	146098	99	040005048.pet	变异-巧虎	97	0	16800	5	6
10183286	146098	99	040002015.pet	宝宝-灵貂小宝·�	1	0	15600	4	6
10183286	146098	99	040002015.pet	宝宝-灵貂小宝·�	1	0	14600	4	6
10183354	153099	110	040002016.pet	宝宝-灵貂小宝·�	108	13000	18100	5	6
10183354	153099	110	040005011.pet	新手-灵貂小宝	100	0	15300	3	6
10183366	146098	101	040005011.pet	新手-灵貂小宝	80	0	15300	3	6
10183402	153099	124	040002001.pet	宝宝-灵狐	1	0	14300	2	6
10183402	153099	124	040005041.pet	神兽-云中雷	122	10000	22900	8	11
10183402	153099	124	040003014.pet	神兽-熊元帅	124	53000	29089	16	36
10183402	153099	124	040003041.pet	神兽-云中雷	88	10000	20200	9	6
10183402	153099	124	040003021.pet	变异-夺命魔蝎	1	0	25300	8	6
10184467	146098	123	040003027.pet	神兽-屠媚	123	21000	21400	6	30
10184467	146098	123	040003026.pet	变异-黑熊	96	0	24900	6	6
10184467	146098	123	040003026.pet	变异-黑熊	121	0	22800	8	11
10184728	153099	126	040002024.pet	宝宝-蝶妖	125	23000	18500	3	10
10184728	153099	126	040002018.pet	宝宝-灵貂小宝·�	126	40000	24600	5	15
10184984	153099	110	040003015.pet	变异-灵貂小宝·�	62	0	16600	9	6
10184984	153099	110	040002060.pet	变异-闪电虎	1	0	15300	3	6
10184984	153099	110	040002060.pet	变异-闪电虎	1	0	14700	3	6
10184984	153099	110	040002017.pet	宝宝-灵貂小宝·�	108	0	19000	4	6
10185085	153099	108	040003026.pet	变异-黑熊	93	1000	19200	11	12
10185085	153099	108	040003036.pet	神兽-无常	108	25000	25000	6	18
10185085	153099	108	040003025.pet	变异-追夜犬	101	7000	17800	6	12
10185753	146098	126	040003032.pet	变异-大尾	1	0	22800	4	6
10185753	146098	126	040003038.pet	变异-狐尼克	1	0	25400	4	6
10185753	146098	126	040003021.pet	变异-夺命魔蝎	1	0	19000	3	6
10185753	146098	126	040003047.pet	神兽-犀利狼	126	63000	23900	14	29
10185753	146098	126	040003025.pet	变异-追夜犬	1	0	21700	3	12
10185753	146098	126	040003047.pet	神兽-犀利狼	126	40000	22600	16	24
10185892	153099	116	040002018.pet	宝宝-灵貂小宝·�	112	16000	21200	5	6
10185892	153099	116	040005011.pet	新手-灵貂小宝	103	0	15200	3	6
10185904	153099	116	040003017.pet	变异-灵貂小宝·�	115	0	19400	9	6
10185904	153099	116	040005048.pet	变异-巧虎	99	0	17000	5	6
10186337	153099	76	040005048.pet	变异-巧虎	68	0	16000	4	6
10186337	153099	76	040002060.pet	变异-闪电虎	48	0	14600	3	6
10186337	153099	76	040005011.pet	新手-灵貂小宝	1	0	15200	3	6
10186377	146098	88	040001013.pet	成年-调皮鬼	61	0	11500	4	6
10186377	146098	88	040001020.pet	成年-浣熊	61	0	11000	3	6
10186377	146098	88	040005011.pet	新手-灵貂小宝	67	1000	15100	3	6
10186377	146098	88	040005048.pet	变异-巧虎	63	0	17100	4	6
10186377	146098	88	040001005.pet	成年-飞兔	52	0	12500	4	6
10186427	146098	124	040003026.pet	变异-黑熊	115	12000	18600	6	6
10186427	146098	124	040005041.pet	神兽-云中雷	1	0	20700	9	6
10186427	146098	124	040002018.pet	宝宝-灵貂小宝·�	1	0	19600	5	6
10186427	146098	124	040003041.pet	神兽-云中雷	124	40000	21200	8	35
10187257	146098	102	040002060.pet	变异-闪电虎	72	0	15300	3	6
10187257	146098	102	040003005.pet	变异-飞兔	92	0	16600	4	12
10187334	146098	124	040003027.pet	神兽-屠媚	123	0	22300	10	36
10187334	146098	124	040003026.pet	变异-黑熊	115	0	22100	8	6
10187334	146098	124	040003018.pet	变异-灵貂小宝·�	1	0	22700	9	6
10187334	146098	124	040003027.pet	神兽-屠媚	124	31000	26200	5	6
10187377	146098	121	040003027.pet	神兽-屠媚	121	22000	23300	10	18
10187377	146098	121	040003027.pet	神兽-屠媚	121	0	23200	15	20
10187377	146098	121	040003018.pet	变异-灵貂小宝·�	111	0	19100	9	24
10187377	146098	121	040003021.pet	变异-夺命魔蝎	83	0	21600	11	8
10188116	146098	90	040002060.pet	变异-闪电虎	1	0	15000	3	6
10188116	146098	90	040005011.pet	新手-灵貂小宝	54	0	16200	3	6
10188116	146098	90	040005048.pet	变异-巧虎	88	2000	16800	5	6
10188116	146098	90	040001020.pet	成年-浣熊	44	0	12300	3	6
10189325	146098	81	040005011.pet	新手-灵貂小宝	25	0	14700	3	6
10189325	146098	81	040005048.pet	变异-巧虎	69	0	16600	4	6
10189325	146098	81	040001022.pet	成年-剑灵	1	0	13200	4	6
10189585	146098	116	040003016.pet	变异-灵貂小宝·�	114	22000	22500	3	24
10189585	146098	116	040003001.pet	变异-灵狐	95	11000	17000	2	12
10189585	146098	116	040005048.pet	变异-巧虎	105	8000	19400	3	18
10189991	153099	112	040003017.pet	变异-灵貂小宝·�	95	0	19400	5	7
10189991	153099	112	040003018.pet	变异-灵貂小宝·�	104	33000	22900	8	20
10190989	146098	117	040003026.pet	变异-黑熊	113	21000	21600	4	26
10190989	146098	117	040003018.pet	变异-灵貂小宝·�	60	0	27500	5	6
10190989	146098	117	040002018.pet	宝宝-灵貂小宝·�	1	0	19900	4	6
10190989	146098	117	040003026.pet	变异-黑熊	116	13000	24000	6	17
10190989	146098	117	040002018.pet	宝宝-灵貂小宝·�	73	0	17100	9	6
10191979	146098	92	040001005.pet	成年-飞兔	1	0	11700	4	6
10191979	146098	92	040005011.pet	新手-灵貂小宝	46	0	15000	3	6
10191979	146098	92	040005048.pet	变异-巧虎	80	1000	17600	6	6
10192342	146098	118	040002018.pet	宝宝-灵貂小宝·�	1	0	23700	8	6
10192342	146098	118	040003026.pet	变异-黑熊	115	25000	24600	6	24
10192342	146098	118	040002026.pet	宝宝-黑熊	81	2000	20600	5	18
10192342	146098	118	040003018.pet	变异-灵貂小宝·�	112	13000	21800	6	21
10192620	153099	75	040005011.pet	新手-灵貂小宝	3	0	17200	3	6
10192620	153099	75	040005048.pet	变异-巧虎	58	1000	16200	7	6
10193889	146098	108	040002026.pet	宝宝-黑熊	94	0	20500	9	6
10193889	146098	108	040003026.pet	变异-黑熊	108	20000	21600	5	6
10193889	146098	108	040003026.pet	变异-黑熊	87	1000	18900	4	25
10193889	146098	108	040003063.pet	变异-雪狐	1	0	25300	4	6
10195782	153099	124	040002021.pet	宝宝-夺命魔蝎	1	0	21100	9	6
10195782	153099	124	040003018.pet	变异-灵貂小宝·�	1	0	21200	3	6
10195782	153099	124	040005041.pet	神兽-云中雷	1	0	24300	5	6
10195782	153099	124	040003036.pet	神兽-无常	123	55000	29900	12	12
10195782	153099	124	040003037.pet	变异-兔朱迪	1	0	22800	6	6
10195782	153099	124	040003036.pet	神兽-无常	124	70000	26300	14	36
10195782	153099	124	040003014.pet	神兽-熊元帅	122	40000	23600	6	12
10196167	153099	94	040005011.pet	新手-灵貂小宝	5	0	17200	3	6
10196167	153099	94	040005048.pet	变异-巧虎	80	0	16400	4	6
10196662	146098	88	040002060.pet	变异-闪电虎	1	0	15000	3	6
10196662	146098	88	040005048.pet	变异-巧虎	88	3000	17200	4	6
10196662	146098	88	040003012.pet	变异-青鸟	1	0	23100	8	6
10197118	146098	100	040005011.pet	新手-灵貂小宝	65	1000	13300	6	6
10197118	146098	100	040005048.pet	变异-巧虎	99	1000	17100	4	6
10197385	153099	117	040002015.pet	宝宝-灵貂小宝·�	1	0	14500	4	6
10197385	153099	117	040003016.pet	变异-灵貂小宝·�	116	0	19800	5	6
10197385	153099	117	040005048.pet	变异-巧虎	86	0	17000	4	6
10198218	153099	117	040002018.pet	宝宝-灵貂小宝·�	114	0	17700	8	6
10198218	153099	117	040005048.pet	变异-巧虎	103	0	16700	5	6
10198700	146098	122	040002018.pet	宝宝-灵貂小宝·�	119	11000	25400	5	26
10198700	146098	122	040003018.pet	变异-灵貂小宝·�	105	0	23000	9	6
10198771	153099	128	040003012.pet	变异-青鸟	1	16000	22600	8	6
10198771	153099	128	040005027.pet	神兽-屠媚	96	20000	22800	9	6
10198771	153099	128	040003035.pet	神兽-玲珑	128	60000	29900	16	36
10198771	153099	128	040003004.pet	神兽-魁麟	128	40000	18000	14	6
10198771	153099	128	040003032.pet	变异-大尾	1	0	19400	5	6
10199604	146086	101	040005011.pet	新手-灵貂小宝	59	0	17200	3	6
10199604	146086	101	040001001.pet	成年-灵狐	1	0	12200	3	6
10199604	146086	101	040002060.pet	变异-闪电虎	65	0	15300	6	6
10199604	146086	101	040005048.pet	变异-巧虎	66	0	19600	8	6
10199818	146098	90	040001005.pet	成年-飞兔	63	1000	10500	4	6
10199818	146098	90	040002060.pet	变异-闪电虎	65	0	14500	3	6
10199818	146098	90	040005048.pet	变异-巧虎	66	0	16100	5	6
10199818	146098	90	040005011.pet	新手-灵貂小宝	64	0	15200	3	6
10199818	146098	90	040001001.pet	成年-灵狐	63	0	11800	3	6
10200408	146098	68	040005048.pet	变异-巧虎	7	1000	17100	4	6
10200408	146098	68	040005011.pet	新手-灵貂小宝	54	0	15100	3	6
10200830	146098	108	040003026.pet	变异-黑熊	100	0	29000	4	6
10200830	146098	108	040003026.pet	变异-黑熊	54	0	23100	4	6
10200830	146098	108	040003026.pet	变异-黑熊	107	25000	25800	6	22
10200830	146098	108	040003017.pet	变异-灵貂小宝·�	100	16000	18100	8	6
10201658	153091	97	040002060.pet	变异-闪电虎	1	0	15000	3	6
10201658	153091	97	040002060.pet	变异-闪电虎	1	0	13200	3	6
10201658	153091	97	040002060.pet	变异-闪电虎	1	0	15300	3	6
10201658	153091	97	040005048.pet	变异-巧虎	65	0	16900	4	6
10201658	153091	97	040005011.pet	新手-灵貂小宝	42	0	14700	3	6
10203090	146090	94	040005011.pet	新手-灵貂小宝	55	0	15400	3	6
10203090	146090	94	040005048.pet	变异-巧虎	6	0	16700	3	6
10203300	146098	126	040003027.pet	神兽-屠媚	125	24000	21600	6	15
10203300	146098	126	040003004.pet	神兽-魁麟	125	28000	24500	8	24
10203300	146098	126	040003027.pet	神兽-屠媚	121	0	21600	5	6
10203300	146098	126	040003012.pet	变异-青鸟	104	10000	21800	4	6
10203300	146098	126	040003035.pet	神兽-玲珑	126	53000	29600	14	30
10204892	146098	104	040002060.pet	变异-闪电虎	102	0	15300	3	6
10204892	146098	104	040005048.pet	变异-巧虎	103	4000	16800	4	25
10204892	146098	104	040005011.pet	新手-灵貂小宝	88	2000	15300	3	11
10205137	146098	105	040003012.pet	变异-青鸟	101	10000	21600	5	12
10205137	146098	105	040002018.pet	宝宝-灵貂小宝·�	96	0	19500	4	6
10205137	146098	105	040005048.pet	变异-巧虎	77	1000	16400	5	6
10205768	153099	116	040005011.pet	新手-灵貂小宝	92	0	13700	3	6
10205768	153099	116	040002017.pet	宝宝-灵貂小宝·�	116	0	17900	5	6
10205769	153099	117	040005011.pet	新手-灵貂小宝	102	0	15200	3	6
10205769	153099	117	040003018.pet	变异-灵貂小宝·�	117	0	24700	6	6
10205805	146098	124	040002060.pet	变异-闪电虎	1	0	14400	2	6
10205805	146098	124	040005027.pet	神兽-屠媚	124	28000	22500	4	6
10205805	146098	124	040005027.pet	神兽-屠媚	124	54000	22500	12	29
10205805	146098	124	040002018.pet	宝宝-灵貂小宝·�	66	3000	18000	3	6
10205805	146098	124	040003063.pet	变异-雪狐	124	6000	22800	7	23
10207978	146098	105	040002018.pet	宝宝-灵貂小宝·�	100	10000	24300	4	12
10207978	146098	105	040001013.pet	成年-调皮鬼	1	0	11700	4	6
10207978	146098	105	040005048.pet	变异-巧虎	94	5000	16800	7	6
10207978	146098	105	040003027.pet	神兽-屠媚	103	11000	27000	16	8
10207978	146098	105	040003018.pet	变异-灵貂小宝·�	68	0	18100	4	6
10208049	153087	100	040002018.pet	宝宝-灵貂小宝·�	1	0	18200	4	6
10208049	153087	100	040002060.pet	变异-闪电虎	1	0	15100	3	6
10208049	153087	100	040005011.pet	新手-灵貂小宝	73	0	13600	3	6
10208049	153087	100	040002060.pet	变异-闪电虎	1	0	16400	2	6
10208049	153087	100	040005048.pet	变异-巧虎	1	0	19500	8	6
10208366	146098	116	040002018.pet	宝宝-灵貂小宝·�	3	0	19500	5	6
10208366	146098	116	040003012.pet	变异-青鸟	109	0	22200	10	6
10208366	146098	116	040002026.pet	宝宝-黑熊	115	0	20700	8	12
10208366	146098	116	040003027.pet	神兽-屠媚	115	38000	27200	12	28
10211249	146098	115	040003026.pet	变异-黑熊	110	2000	19400	6	18
10211249	146098	115	040005048.pet	变异-巧虎	90	1000	16600	5	6
10216030	153091	101	040005011.pet	新手-灵貂小宝	54	0	17900	6	6
10216030	153091	101	040005048.pet	变异-巧虎	90	0	16900	5	6
10216030	153091	101	040002015.pet	宝宝-灵貂小宝·�	1	0	15900	4	6
10216472	153099	101	040005048.pet	变异-巧虎	91	0	17300	4	6
10216472	153099	101	040002060.pet	变异-闪电虎	1	0	15000	3	6
10216472	153099	101	040002060.pet	变异-闪电虎	1	0	16000	3	6
10229151	146098	127	040003012.pet	变异-青鸟	1	8000	21800	2	7
10229151	146098	127	040003027.pet	神兽-屠媚	1	0	22900	4	6
10229151	146098	127	040002018.pet	宝宝-灵貂小宝·�	1	0	20600	4	6
10229151	146098	127	040003035.pet	神兽-玲珑	127	51000	22700	9	36
10229151	146098	127	040003004.pet	神兽-魁麟	126	4000	20300	4	6
10229151	146098	127	040003046.pet	神兽-九尾狐	127	40000	30700	17	13
10231140	146098	126	040003035.pet	神兽-玲珑	126	53000	28000	10	28
10231140	146098	126	040003027.pet	神兽-屠媚	1	0	20800	4	6
10231140	146098	126	040003031.pet	变异-猴赛雷	1	0	23200	4	6
10231140	146098	126	040003035.pet	神兽-玲珑	125	40000	22000	6	24
10231140	146098	126	040003004.pet	神兽-魁麟	115	4000	21500	10	11
10231140	146098	126	040002018.pet	宝宝-灵貂小宝·�	1	0	20100	4	6
10235676	146090	102	040005011.pet	新手-灵貂小宝	44	0	14100	3	6
10235676	146090	102	040005048.pet	变异-巧虎	97	1000	19300	5	6
10235677	146090	103	040005011.pet	新手-灵貂小宝	44	0	15300	3	6
10235677	146090	103	040005048.pet	变异-巧虎	96	0	18400	5	6
10235678	146090	103	040005011.pet	新手-灵貂小宝	44	0	15100	3	6
10235678	146090	103	040005048.pet	变异-巧虎	97	0	17000	5	6
10235679	146090	102	040005011.pet	新手-灵貂小宝	44	0	16100	3	6
10235679	146090	102	040005048.pet	变异-巧虎	96	0	16500	4	6
10235681	146090	102	040005011.pet	新手-灵貂小宝	43	0	14200	3	6
10235681	146090	102	040005048.pet	变异-巧虎	96	0	16700	3	6
10235682	146090	102	040005011.pet	新手-灵貂小宝	43	0	15000	3	6
10235682	146090	102	040005048.pet	变异-巧虎	96	0	19200	5	6
10235684	146090	102	040005011.pet	新手-灵貂小宝	43	0	15700	3	6
10235684	146090	102	040005048.pet	变异-巧虎	95	0	16500	5	6
10235686	146090	102	040005011.pet	新手-灵貂小宝	43	0	14500	3	6
10235686	146090	102	040005048.pet	变异-巧虎	95	0	18300	4	6
10235687	146090	103	040005011.pet	新手-灵貂小宝	44	0	14500	3	6
10235687	146090	103	040005048.pet	变异-巧虎	96	0	17000	4	6
10235688	146090	103	040005011.pet	新手-灵貂小宝	44	0	14400	3	6
10235688	146090	103	040005048.pet	变异-巧虎	96	0	16800	4	6
10235689	146090	103	040005011.pet	新手-灵貂小宝	44	0	16200	3	6
10235689	146090	103	040005048.pet	变异-巧虎	96	0	14900	4	6
10235690	146090	103	040005011.pet	新手-灵貂小宝	44	0	15100	3	6
10235690	146090	103	040005048.pet	变异-巧虎	96	0	17000	4	6
10235729	146090	103	040005011.pet	新手-灵貂小宝	43	0	15200	3	6
10235729	146090	103	040005048.pet	变异-巧虎	99	0	17600	5	6
10235730	146090	103	040005011.pet	新手-灵貂小宝	43	0	14500	3	6
10235730	146090	103	040005048.pet	变异-巧虎	99	0	16700	4	6
10235731	146090	103	040005011.pet	新手-灵貂小宝	43	0	14800	3	6
10235731	146090	103	040005048.pet	变异-巧虎	98	0	16300	4	6
10235732	146090	103	040005011.pet	新手-灵貂小宝	43	0	15200	3	6
10235732	146090	103	040005048.pet	变异-巧虎	98	0	16000	5	6
10235733	146090	103	040005011.pet	新手-灵貂小宝	43	0	16100	3	6
10235733	146090	103	040005048.pet	变异-巧虎	99	0	16600	4	6
10235734	146090	103	040005011.pet	新手-灵貂小宝	43	0	15200	3	6
10235734	146090	103	040005048.pet	变异-巧虎	98	0	16300	4	6
10235736	146090	103	040005011.pet	新手-灵貂小宝	43	0	15200	3	6
10235736	146090	103	040005048.pet	变异-巧虎	98	0	16400	4	6
10235737	146090	103	040005011.pet	新手-灵貂小宝	43	0	16800	3	6
10235737	146090	103	040005048.pet	变异-巧虎	99	0	16500	4	6
10235738	146090	103	040005011.pet	新手-灵貂小宝	43	0	15200	3	6
10235738	146090	103	040005048.pet	变异-巧虎	99	0	16200	4	6
10235741	146090	103	040005011.pet	新手-灵貂小宝	43	0	15900	3	6
10235741	146090	103	040005048.pet	变异-巧虎	98	0	16700	5	6
10235742	146090	103	040005011.pet	新手-灵貂小宝	43	0	15900	3	6
10235742	146090	103	040005048.pet	变异-巧虎	99	0	16500	4	6
10235743	146090	103	040005011.pet	新手-灵貂小宝	66	0	13600	3	6
10235743	146090	103	040005048.pet	变异-巧虎	98	0	17000	4	6
10243547	146098	100	040005048.pet	变异-巧虎	93	0	16000	5	6
10243547	146098	100	040005011.pet	新手-灵貂小宝	52	0	15400	6	6
10246034	146090	113	040003012.pet	变异-青鸟	107	20000	22500	9	6
10246034	146090	113	040003004.pet	神兽-魁麟	112	23000	24100	6	12
10246034	146090	113	040003046.pet	神兽-九尾狐	113	22000	21584	6	12
10246034	146090	113	040003021.pet	变异-夺命魔蝎	1	0	23200	5	6
10247411	153099	105	040005011.pet	新手-灵貂小宝	83	0	15400	3	6
10247411	153099	105	040002016.pet	宝宝-灵貂小宝·�	98	0	18200	4	6
10247416	153099	104	040002015.pet	宝宝-灵貂小宝·�	99	0	15400	4	6
10247416	153099	104	040005011.pet	新手-灵貂小宝	80	0	15200	3	6
10247420	153099	104	040005011.pet	新手-灵貂小宝	83	0	14700	3	6
10247420	153099	104	040002016.pet	宝宝-灵貂小宝·�	97	0	20500	8	6
10247422	153099	103	040005011.pet	新手-灵貂小宝	90	0	14900	3	6
10247422	153099	103	040002015.pet	宝宝-灵貂小宝·�	81	0	15300	6	6
10248970	146098	108	040002018.pet	宝宝-灵貂小宝·�	100	0	21200	8	6
10248970	146098	108	040003018.pet	变异-灵貂小宝·�	103	18000	27400	4	12
10255615	153099	98	040005011.pet	新手-灵貂小宝	1	0	17400	3	6
10255615	153099	98	040005048.pet	变异-巧虎	93	1000	16800	12	6
10255615	153099	98	040002060.pet	变异-闪电虎	1	0	17700	3	6
10256329	153087	94	040005011.pet	新手-灵貂小宝	47	0	15100	3	6
10256329	153087	94	040005048.pet	变异-巧虎	1	0	15900	4	6
10256329	153087	94	040002060.pet	变异-闪电虎	1	0	16200	3	6
10256329	153087	94	040002060.pet	变异-闪电虎	1	0	16800	3	6
10256329	153087	94	040002020.pet	宝宝-浣熊	78	0	15200	3	8
10259195	146098	122	040003026.pet	变异-黑熊	122	21000	21100	5	8
10259195	146098	122	040003041.pet	神兽-云中雷	122	29000	21600	17	24
10265501	153087	115	040003018.pet	变异-灵貂小宝·�	90	0	21600	4	6
10265501	153087	115	040002018.pet	宝宝-灵貂小宝·�	104	0	19700	8	6
10265501	153087	115	040002017.pet	宝宝-灵貂小宝·�	101	0	18900	8	6
10271982	146102	122	040003027.pet	神兽-屠媚	1	0	22100	4	7
10271982	146102	122	040002013.pet	宝宝-调皮鬼	1	0	17900	4	6
